performer,user_name,comment,video_id,likes_count
Slipknot,Kujo Jotaro,"Ooh, yeah!
I did my time, and I want out
So effusive fade, it doesn't cut
The soul is not so vibrant
The reckoning, the sickening
Packaging subversion
Pseudo-sacrosanct perversion
Go drill your deserts
Go dig your graves
Then fill your mouth with all the money you will save
Sinking in, getting smaller again
I'm done, it has begun
I'm not the only one
And the rain will kill us all
Throw ourselves against the wall
But no one else can see
The preservation of the martyr in me
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
Oh, there are cracks in the road we laid
But where the temple fell
The secrets have gone mad
This is nothing new
But when we killed it all
The hate was all we had
Who needs another mess?
We could start over
Just look me in the eyes and say I'm wrong
Now there's only emptiness
Venomous, insipid
I think we're done
I'm not the only one
And the rain will kill us all
Throw ourselves against the wall
But no one else can see
The preservation of the martyr in me
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
Psychosocial!
The limits of the dead!
The limits of the dead!
The limits of the dead!
The limits of the dead!
Fake anti-fascist lie (psychosocial!)
I tried to tell you, but (psychosocial!)
Your purple hearts are giving out (psychosocial!)
Can't stop a killing idea (psychosocial!)
If it's hunting season (psychosocial!)
Is this what you want? (Psychosocial!)
I'm not the only one!
And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me
And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me
The limits of the dead!
The limits of the dead!",5abamRO41fE,1
Slipknot,HEADBANGER,This is like one of the all-time favorite headache head-banging songs ever that compares to Pantera in my opinion and that's down hardcore f****** metal right there for all the Death Metal heads I'm a death metal head to that is a different hold their story,m3I3-KTJbtY,0
Slipknot,Kimberly Durost,"Love it,  speaks to me",9FnG9lGLyEM,0
Slipknot,Strichbert fengari Feierklaus,89er,sgA7KIwKlOE,0
Slipknot,Malu Voitowicz,Brasil aqui 🇧🇷🇧🇷🇧🇷🇧🇷🔥🔥🔥🔥🔥🔥🔥🤘🤘🤘🤘🤘,INi3qP1oWlY,0
Slipknot,Visca el Barça•,🇪🇦🇪🇦🤘🏻,ZPUZwriSX4M,0
Slipknot,Merlina Gauvron,Was anyone from the video here in the comments? It would be great to hear how was the experience of filming this 🤩🤩🤩🤘🏻,6fVE8kSM43I,0
Slipknot,Visca el Barça•,It's 2023 and it's still a masterpiece! It never goes out of style.,ZPUZwriSX4M,0
Slipknot,Visca el Barça•,Joey :(,6fVE8kSM43I,0
Slipknot,Simona Cerchiara,LOVE IT!,p8zamUoteG4,0
Slipknot,Mengão Até Morrer•,🇧🇷🇧🇷🤘🏻🤘🏻,qr5spx6mmYQ,0
Slipknot,Mengão Até Morrer•,O verdadeiro significado de desespero!!,qr5spx6mmYQ,0
Slipknot,Kたけぴー,"SlipKnoT won’t disappoint.
How the fuckin’ luck i’m!

OMG＿Oh my God!",ITBatTr2lwo,0
Slipknot,Strichbert fengari Feierklaus,999,JGNqvH9ykfA,0
Slipknot,Kたけぴー,"It’s no good, ah, ah, ah, ah, my head is out of control lol The car is in my head lol lol lol.",cIw4vAXikgg,0
Slipknot,Kたけぴー,"I'm nervous with “Linkin Park-like intro”, but i feel like i’m going to start now.",p8zamUoteG4,0
Slipknot,drummer12,Corey’s screams during this album we’re something else…,x6EjuLppI8U,0
Slipknot,Dirk Schüller,Psychosocial!!!!!!!!!!,5abamRO41fE,0
Slipknot,Patrick Bicking,I remember buying this album at best buy when it came out,5abamRO41fE,0
Slipknot,Patrick Bicking,pump it upp,WLubS6QOMsQ,0
Slipknot,MrFaecal,"آلفرد
When the ocean come shallow",D1jQKpse7Yw,0
Slipknot,Patrick Bicking,the last great metal song?,qw2LU1yS7aw,0
Slipknot,luker293,1:41 the bass drop,qqK1FrO3BdM,0
Slipknot,Александр Кальченко,"Как же уже заебали подобные клипы. А музыка ничего, зашла",fu3-3Yr5PPE,1
Slipknot,Francois Provost,"You guys should check out the sick sampling of this track on  
ho99o9 - Unknown Virus 4",oXWUQdoTmKw,0
Slipknot,Ocel,"im not good enough in english for understand what they said, so my brain can accepte the fact they are lyrics on this.",5abamRO41fE,0
Slipknot,Виктория Малик,wtf(,fu3-3Yr5PPE,1
Slipknot,Satanic Raven,😱😱😱😱,fu3-3Yr5PPE,1
Slipknot,Koraish Ibne Sinha,মারাত্মক,VpATBBRajP8,0
Slipknot,Zenuxu,0:54 what was Chris doing man,ZPUZwriSX4M,0
Slipknot,Zenuxu,"What do you call when a Slipknot member gets a cold 










Sic lol",ZPUZwriSX4M,1
Slipknot,Ольга Веремеева,Black rabbit creepy chris,XEEasR7hVhA,0
Slipknot,Fuzion Tony Gaming,"If the new Winnie the Pooh horror movie doesn’t have this song, I’m not watching.",0sMap0PlC5Q,0
Slipknot,Canal MULTIJOGOS,Love slipknot Brazil,INi3qP1oWlY,0
Slipknot,Nico Mena,best album ever made,jNSkHXN8hWs,0
Slipknot,Humberto Enriquez Ñeco,Espermatozoide,dkObgKrscpk,0
Slipknot,Humberto Enriquez Ñeco,Espermatozoide,dkObgKrscpk,0
Slipknot,Humberto Enriquez Ñeco,Espermatozoide,ds1xo-Hfq68,0
Slipknot,Humberto Enriquez Ñeco,Espermatozoide,ds1xo-Hfq68,0
Slipknot,Emir Sezer,"When I am in the gym and about to hit a PR, I visit my dark place in my head, where I keep all my anger, disappointment, betrayal and other bad stuff to channel my inner anger and turn it into raw power. And this song, well it makes everything double",JGNqvH9ykfA,0
Slipknot,Phantom Mask,My friend… called the drop “like a wet rag”…,TPSenKymLwk,0
Slipknot,Mike Johnson,Fucking commie Democratic lovers Slipknot sucks communist cock,6fVE8kSM43I,1
Slipknot,Sofiane Mebrouk,Love it from Algeria 🇩🇿,5abamRO41fE,1
Slipknot,Cabra,La Goty,JGNqvH9ykfA,0
Slipknot,noacc,"sorri, utub, orz,,, orz,,, orz,,,",5abamRO41fE,0
Slipknot,noacc,"sorri, orz,,,?",5abamRO41fE,0
Slipknot,Melyssa Duarte,Esse álbum e muito top caralho véi que foda minha banda preferida amo slipknot!!!!!♡♡♡♡♡♡♡,qqK1FrO3BdM,1
Slipknot,Jacob Easton,"Dressed in murder
Shoots to kill
They say she’ll never sell her soul
What makes you thinks she will 
All I need to make her real is one more reason
Drench me in the uttermost pit of your brokenness 
She’s the one I pray to 
She’s the one
I won’t let this build up inside of me",LvetJ9U_tVY,0
Slipknot,Natanael Kenedy Sousa leonardo,Joey eterno.,5hejcY2p4A4,1
Slipknot,Владислав Белас,Лучшие ❤,qw2LU1yS7aw,0
Slipknot,Head Fuzz,"Took hours on end to shoot this video, it was worth it!",xKcbYUwmmlE,0
Slipknot,░KenLinx░,That was a bit underwhelming.,jfrV1QKh0_Q,0
Slipknot,razorback9999able,"YOU HAVEN'T LEARNED A THING
I HAVEN'T CHANGED A THING
THE FLESH IS IN MY BONES
THE PAIN IS ALWAYS FREE
YOU HAVEN'T LEARNED A, THIIIIIIIIING
I HAVEN'T CHANGED A, THIIIING
THE FLESH IS IN MY, BOOOOOONES
THE PAIN IS ALWAYS, FREEEEEEEEEE!!!!!",B1zCN0YhW1s,1
Slipknot,razorback9999able,"I DON'T NEED YOU TO DO IT FOR ME
I DON'T NEED YOU TO UNDERSTAND
I DON'T NEED YOU TO HIDE IT FROM ME
I JUST WANT TO FEEL LIKE ANY OTHER MAN
I WILL SHOW YOU MY WHOLE STORY
I WILL SHOW YOU THE END OF MAN
I WILL SHOW YOU MY ALLEGORY
Don't look away, *HERE'S AN UNEXPLAINABLE OOOOOOOOOOOOOOOONE!!!!!!!!*",V3ADK6gsDGg,0
Slipknot,People Hater,peace of fucking popshit!,mhJh5_6MuCk,0
Slipknot,Ronald McDonald,His girl wrote that?????,FdBqOCS8LmM,0
Slipknot,Ndry G R,"After being translated and interpreted, the song Dead Memories has meaning or tells the story of the heartache experienced by Corey Taylor (slipknot vocalist) for his idol woman. The pain seemed to haunt Corey's mind. So to continue living, Corey seems to want thoughts about his love story to die, memories of his love story to die and memories of his story to die (Dead Memories), in Corey's heart.",OiaFz07y7oc,0
Slipknot,Ndry G R,"After being translated and interpreted, the song Dead Memories has meaning or tells the story of the heartache experienced by Corey Taylor (slipknot vocalist) for his idol woman. The pain seemed to haunt Corey's mind. So to continue living, Corey seems to want thoughts about his love story to die, memories of his love story to die and memories of his story to die (Dead Memories), in Corey's heart.",9gsAz6S_zSw,1
