performer,user_name,comment,video_id,likes_count
Slipknot,Noke,These guys have been through hell and left it cold.,eWa53CnFXXs,0
Slipknot,John Gore,I’d like to invite these guys to my church.,5abamRO41fE,0
Slipknot,Lyudovik Kamachov,I remember when I saw this videoclip first time in MTV...this was the closest time to see the real face of Slipknot members...there wasn't photos of them w/o masks,qw2LU1yS7aw,0
Slipknot,DJRapta,how dare some of these people just be slightly headbanging.,XG6Wr6UlVR0,0
Slipknot,Zanderfel,"Fun facts:
- the song is about literally what the lyrics say ""I push my fingers into my eyes to slowly stop the ache"", its a headache that went on for seemingly forever & drove them nuts. 
- the crowd in the video, all are fans of the band, some flew in from Europe.",6fVE8kSM43I,0
Slipknot,DJRapta,bruh this is in 8k now.,XG6Wr6UlVR0,0
Slipknot,Jefferson Marinho,"No words, just make more of this PLEASE: just a fucking MASTERPIECE!",JGNqvH9ykfA,0
Slipknot,cian mcclees,"This song breaks my heart and makes me feel things I hate feeling. Yet I can appreciate this song in all aspects. One of those songs that hit differently at different stages in your life. No matter the reason I will always come back to this. However, the video still confuses me to this day... And I still get confused as hell at Corey in drag at the end.. amazing nonetheless.",LXEKuttVRIo,0
Slipknot,zDarth,un temita para relajar,5abamRO41fE,1
Slipknot,Pymek,Every time. Very emotional moments  <3,LvetJ9U_tVY,1
Slipknot,Sir Sufferer,"I believe you can be born again in a sense cause. How else do you gain more voices of your old dead self.

You have to recreate in order to die/ lose yourself again, don't you?
",9gsAz6S_zSw,2
Slipknot,Ben Boesenberg,"Fucking amazing, best yet!",9FnG9lGLyEM,0
Slipknot,TeeVee,"before i thought corey was saying ""you can't take my son away from me"", hence the name new abortion.. 
knowing he says soul now gives it a different feel",8PR7O23tJ7k,0
Slipknot,eskeeetit777,Olha a quantidade de gente que está ouvindo em 2023 ,6fVE8kSM43I,0
Slipknot,Ancizar Hernández Hernández,Slipknot it's the most brutal band,6fVE8kSM43I,0
Slipknot,Jean,"Corey Taylor vestido de travesti, fica melhor que muita mulher por ai! ",LXEKuttVRIo,0
